source_text_sha256,source_text_zh,display_text_en,review_status
76a41130e377e96697b72ea598223819c686371af7acb4fa3d1685e644992b78,6月20日，中国贷款市场报价利率（LPR）公布，1年期LPR为3.55%，5年期以上LPR为4.20%，均下降10个基点。这是自去年以来首次同时下降，反映出宏观经济恢复乏力和社会需求不足的现实。分析认为，此次LPR下降主要由于银行负债成本降低、央行降准及政策利率下调等因素。预计降息将有助于降低企业和居民融资成本，促进房地产市场健康发展，并激励消费增长。专家建议采取差别化住房信贷政策，支持改善性住房需求，同时应加强货币、财政和产业政策的协调，以应对经济面临的多重挑战。,"On June 20, China's loan prime rates (LPRs) were announced. The one-year LPR was 3.55% and the LPR for terms of more than five years was 4.20%, both down 10 basis points. This was the first simultaneous decline since last year, reflecting the reality of a weak macroeconomic recovery and insufficient social demand. Analysis indicated that the LPR declines were mainly due to factors including lower bank funding costs, a cut in the reserve requirement ratio by the central bank, and reductions in policy rates. The rate cuts were expected to help lower financing costs for businesses and households, promote healthy development of the property market, and encourage consumption growth. Experts recommended adopting differentiated housing-credit policies to support demand for improved housing, while strengthening coordination among monetary, fiscal, and industrial policies to address the multiple challenges facing the economy.",REVIEWED
78c0b066ef3362b53f22c90ba87e580b0a903fd0ed289e2f3d54fd7d895237a2,6月14日下午，国务院新闻办公室举行政策例行吹风会，国家发展改革委副秘书长袁达介绍了深化营商环境改革的重点措施。他强调党中央、国务院高度重视优化营商环境，并将推出针对性政策以解决企业反映的突出问题。袁达提到将着力深化市场化改革、强化法治支撑和提升国际化水平，同时推动区域间营商环境差距缩小。此外，他指出要健全法律制度体系、规范行政执法、加强经营主体权益保护，并促进外资吸引力度，以推动经济高质量发展。,"On the afternoon of June 14, the State Council Information Office held a regular policy briefing at which Yuan Da, Deputy Secretary-General of the National Development and Reform Commission, introduced key measures to deepen business-environment reform. He emphasised that the CPC Central Committee and the State Council attached great importance to optimising the business environment and would introduce targeted policies to resolve prominent problems reported by enterprises. Yuan said efforts would focus on deepening market-oriented reform, strengthening support from the rule of law, and raising the level of internationalisation, while narrowing gaps in the business environment among regions. He also said that the system of laws and institutions must be improved, administrative law enforcement standardised, protection of the rights and interests of business entities strengthened, and efforts to attract foreign investment promoted, in order to advance high-quality economic development.",REVIEWED
7976e731065b6ad75a64482dbe196aa18fd053828e35450a1eafb56aff86cda1,美联储宣布本次会议不加息，维持联邦基金利率目标区间在5%至5.25%，这是美联储自去年3月以来累计加息十次后首次暂停加息。,The Federal Reserve announced that it would not raise interest rates at this meeting and would maintain the target range for the federal funds rate at 5% to 5.25%. This was the Federal Reserve's first pause after ten cumulative rate increases since March last year.,REVIEWED
817f1122121a37aa4d3c471a7b9e424d7787e4a2f43cc5d59067f9d76b8fdca0,退市未来：公司股票将于2023年6月28日被上海证券交易所终止上市暨摘牌。,"Future Delisting: The company's shares will be terminated from listing and delisted by the Shanghai Stock Exchange on June 28, 2023.",REVIEWED
8424165e3a2be390f7b697114bbcc707dddc84f6a315c35b1a39364311255121,【货币政策工具箱打开，金融“法宝”各显神通】 支农支小再贷款、再贴现额度增加2000亿元；七天期逆回购利率、常备借贷便利（SLF）利率、中期借贷便利（MLF）利率等央行政策利率下行，贷款市场报价利率（LPR）年内首降……近期，货币政策工具箱中总量工具和结构性工具齐“上阵”，为实体经济提供更有力支持。展望下半年，为进一步推动经济持续回升向好、提振经营主体信心，货币政策操作将进一步加码。（经参）,"[Monetary-Policy Toolbox Opens, with Each Financial 'Magic Weapon' Displaying Its Powers] The quotas for relending to agriculture and small businesses and for rediscounting were increased by RMB 200 billion; central-bank policy rates including the seven-day reverse-repurchase rate, the standing lending facility (SLF) rate, and the medium-term lending facility (MLF) rate declined; and the loan prime rates (LPRs) fell for the first time this year... Recently, aggregate and structural tools in the monetary-policy toolbox have been deployed together to provide stronger support for the real economy. Looking to the second half of the year, monetary-policy operations will be intensified further to promote a sustained economic recovery and improvement and bolster the confidence of business entities. (Economic Information Daily)",REVIEWED
87a755575582b78dc31f56354d3fb640cee1c4fa1a82df972ffacf11e097c938,6月20日，中国人民银行公布最新贷款市场报价利率（LPR），1年期LPR下调至3.55%，5年期以上LPR降至4.2%，均较上月下调10个基点。专家认为，此次降息将增强实体经济活力，促进投资和消费，同时降低企业和个人的融资成本。分析指出，近期存款利率下调和政策性降息为此提供了空间，信贷需求亟需通过利率调降来提振。未来仍可能有进一步降息的空间，以支持经济恢复与发展。,"On June 20, the People's Bank of China announced the latest loan prime rates (LPRs), lowering the one-year LPR to 3.55% and the LPR for terms of more than five years to 4.2%, both down 10 basis points from the previous month. Experts believed the rate cuts would strengthen vitality in the real economy, promote investment and consumption, and lower financing costs for businesses and individuals. Analysis indicated that recent reductions in deposit rates and policy rates had created room for the move and that credit demand urgently needed to be boosted through rate cuts. There might still be room for further interest-rate reductions in the future to support economic recovery and development.",REVIEWED
883e81ced8c19c61ed4e3142df8c0a50f8689d7094f652f1dc1a2fbeafe6c245,近期公布的5月经济数据显示投资、消费和出口均低于预期，居民消费物价指数处于低位，工业生产者价格指数降幅扩大，表明经济复苏放缓，需求不足成为主要问题。国务院常务会议研究推出稳增长政策，并且央行下调多项利率以刺激经济。制造业PMI降至48.8%，服务业也出现回落，显示生产和需求同步下滑。此外，固定资产投资同比增速连续三个月下降，社零总额增速回落，而CPI略有上升。整体来看，全球经济下行压力加大，我国面临外需减弱和信贷需求放缓等挑战。,"Recently released economic data for May showed that investment, consumption, and exports were all below expectations, the consumer price index was at a low level, and the decline in the producer price index widened, indicating that the economic recovery was slowing and that insufficient demand had become the main problem. A State Council executive meeting studied the introduction of policies to stabilise growth, while the central bank lowered several interest rates to stimulate the economy. The manufacturing PMI fell to 48.8%, and the services sector also declined, showing simultaneous falls in production and demand. In addition, year-on-year growth in fixed-asset investment fell for a third consecutive month, growth in total retail sales of consumer goods slowed, while the CPI rose slightly. Overall, downward pressure on the global economy increased, and China faced challenges including weaker external demand and slowing credit demand.",REVIEWED
8959dddd4a6eae93107e9d6ee43e738e96608eea3f8b8be39dc1ae3adab1ce15,6月20日，中国人民银行宣布贷款市场报价利率（LPR）结束连续9个月保持不变，1年期和5年期以上LPR均下调10个基点，分别为3.55%和4.2%。分析人士认为，此次降息将对房地产市场、信贷市场及经济复苏产生积极影响，购房者的贷款成本将降低，从而提振市场信心。预计未来货币政策可能继续加码，包括降准和降息。多位专家指出，LPR下行有助于降低融资成本，刺激消费与投资，同时也为实现全年经济增长目标提供支持。,"On June 20, the People's Bank of China announced that the loan prime rates (LPRs) had ended nine consecutive months of remaining unchanged. Both the one-year LPR and the LPR for terms of more than five years were lowered by 10 basis points, to 3.55% and 4.2%, respectively. Analysts believed the rate cuts would have a positive effect on the property market, the credit market, and the economic recovery. Homebuyers' borrowing costs would fall, thereby bolstering market confidence. Monetary policy was expected to be intensified further in the future, possibly including cuts to the reserve requirement ratio and interest rates. Several experts noted that lower LPRs would help reduce financing costs, stimulate consumption and investment, and support achievement of the full-year economic growth target.",REVIEWED
8b42de81a9978e78452d20e23845bf468ec2580000f778f55d3a54732dc2f769,【一年期、五年期LPR均下调10个基点】中国央行将一年期和五年期贷款市场报价利率（LPR）分别下调10个基点至3.55%和4.20%。,"[One-Year and Five-Year LPRs Both Cut by 10 Basis Points] The People's Bank of China lowered the one-year and five-year loan prime rates (LPRs) by 10 basis points each, to 3.55% and 4.20%, respectively.",REVIEWED
900f7265fd8867d030a3b943228a0696453a37d39def425e49534eaac6f4b2c7,"【李强：要围绕稳增长、稳就业、防风险等 抓紧实施一批针对性、组合性、协同性强的政策措施】中共中央政治局常委、国务院总理李强7月6日下午主持召开经济形势专家座谈会，听取专家学者对当前经济形势和做好经济工作的意见建议。

中共中央政治局常委、国务院副总理丁薛祥出席。

座谈会上，刘尚希、罗志恒、田轩、黄先海、袁海霞、秦海林、陆铭、赵伟等专家学者先后发言。大家认为，在复杂严峻的外部环境下，我国经济发展展现出巨大韧性，对我国经济发展前景应当充满信心。大家还就解决好经济运行中的问题提出了意见建议。

在认真听取专家学者们发言后，李强指出，今年以来，在以习近平同志为核心的党中央坚强领导下，我国经济呈现回升向好态势。同时要看到，世界政治经济形势错综复杂，对我国发展带来诸多影响。我们要全面、辩证、长远地研判当前经济形势，进一步保持战略定力，增强发展信心。

李强指出，我国正处在经济恢复和产业升级关键期，要坚持稳中求进工作总基调，完整、准确、全面贯彻新发展理念，加快构建新发展格局。要围绕稳增长、稳就业、防风险等，抓紧实施一批针对性、组合性、协同性强的政策措施。要围绕高质量发展首要任务，在转方式、调结构、增动能上下更大功夫。要建立健全政府与民营企业、外资企业等各类企业的常态化沟通交流机制，通过增强工作互动性来增强决策科学性。

李强希望广大专家学者发挥专业优势，把握客观规律和发展大势，多提建设性的意见建议，为推动高质量发展贡献智慧和力量。  （央视）","[Li Qiang: Promptly Implement a Group of Highly Targeted, Combined, and Coordinated Policy Measures Focused on Stabilising Growth, Stabilising Employment, and Preventing Risks] Li Qiang, a member of the Standing Committee of the Political Bureau of the CPC Central Committee and Premier of the State Council, chaired a symposium with experts on the economic situation on the afternoon of July 6 to hear experts' and scholars' views and recommendations on the current economic situation and economic work.

Ding Xuexiang, a member of the Standing Committee of the Political Bureau of the CPC Central Committee and Vice Premier of the State Council, attended.

At the symposium, experts and scholars including Liu Shangxi, Luo Zhiheng, Tian Xuan, Huang Xianhai, Yuan Haixia, Qin Hailin, Lu Ming, and Zhao Wei spoke in turn. They believed that, in a complex and severe external environment, China's economic development had demonstrated tremendous resilience and that there should be full confidence in the prospects for China's economic development. They also offered views and recommendations on resolving problems in economic operations.

After listening carefully to the experts and scholars, Li Qiang stated that, since the beginning of this year, under the strong leadership of the CPC Central Committee with Comrade Xi Jinping at its core, China's economy had shown a trend of recovery and improvement. At the same time, it was necessary to recognise that the global political and economic situation was complex and had many effects on China's development. The current economic situation must be assessed comprehensively, dialectically, and from a long-term perspective, while maintaining strategic resolve and strengthening confidence in development.

Li Qiang stated that China was at a critical stage of economic recovery and industrial upgrading. The general principle of pursuing progress while ensuring stability must be upheld, the new development philosophy implemented fully, accurately, and comprehensively, and creation of the new development pattern accelerated. A group of highly targeted, combined, and coordinated policy measures focused on stabilising growth, stabilising employment, and preventing risks must be implemented promptly. Greater efforts must be made to transform the development model, adjust the economic structure, and increase growth momentum, centred on the primary task of high-quality development. Regular communication and exchange mechanisms between the government and all kinds of enterprises, including private and foreign-invested enterprises, must be established and improved, and more scientific decision-making achieved by increasing interaction in work.

Li Qiang expressed the hope that experts and scholars would apply their professional strengths, understand objective laws and overall development trends, offer more constructive views and recommendations, and contribute their wisdom and strength to promoting high-quality development. (CCTV)",REVIEWED
9161cdfaa20da42673aa39320c7c160cecff62d4ad939a0163a15553498d7198,6月20日，中国人民银行下调贷款市场报价利率（LPR），1年期和5年期以上LPR均下降10个基点，分别为3.55%和4.2%，结束了连续9期未变的状态。这是自2022年8月以来首次调整。此次下调被视为支持实体经济的重要举措，有助于降低融资成本，提振市场信心。此外，降息将直接减少购房者的按揭还款压力，例如首套房贷款100万元、30年期的月供将减少约58元。分析人士预计后续可能推出更多稳增长政策，以促进有效需求修复。,"On June 20, the People's Bank of China lowered the loan prime rates (LPRs). Both the one-year LPR and the LPR for terms of more than five years fell by 10 basis points, to 3.55% and 4.2%, respectively, ending nine consecutive periods without change. This was the first adjustment since August 2022. The reductions were regarded as an important measure to support the real economy, helping to lower financing costs and bolster market confidence. In addition, the rate cuts would directly reduce the pressure of mortgage repayments on homebuyers. For example, the monthly payment on a RMB 1 million, 30-year first-home mortgage would fall by approximately RMB 58. Analysts expected that more policies to stabilise growth might subsequently be introduced to promote a recovery in effective demand.",REVIEWED
a02e93f86f0160fc02b03674ab584e98f5a773b13f3e092d449628550e4749ad,抱歉，您提供的信息中缺少具体的新闻内容，我无法生成摘要。请提供完整的新闻文章或相关信息。,"Sorry, the information you provided lacks specific news content, so I am unable to generate a summary. Please provide the complete news article or relevant information.",REVIEWED
a263f197bb8244d1be5e061eaee079238d40b50ddacf7b1c09e1af5047d5a8b6,央行于6月20日下调贷款市场报价利率（LPR），1年期LPR降至3.55%，5年期以上LPR降至4.2%，各下调10个基点。这次降息被认为是市场预期中的宽松政策，旨在提振经济和支持实体经济。分析指出，此次调整将降低住房贷款利率，减轻购房者负担，并可能提高购房消费信心。专家表示，在当前房地产市场中，尤其是弱二线及三四线城市的需求较弱，而一二线城市仍面临限购等政策限制，因此需要进一步优化相关政策以促进市场回暖。,"On June 20, the central bank lowered the loan prime rates (LPRs), reducing the one-year LPR to 3.55% and the LPR for terms of more than five years to 4.2%, each down 10 basis points. The rate cuts were regarded as an accommodative policy move that the market had expected, intended to boost the economy and support the real economy. Analysis indicated that the adjustment would lower housing-loan rates, ease the burden on homebuyers, and might raise confidence in housing consumption. Experts said that, in the current property market, demand was weak particularly in weaker second-tier and third- and fourth-tier cities, while first- and second-tier cities still faced policy restrictions such as home-purchase limits. Relevant policies therefore needed to be optimised further to promote a market recovery.",REVIEWED
a311f753e99b63df2ce3d23aca55d498af883b32dadf8de52f910ed0f05ae81d,【中证报头版：LPR下调10个基点，货币政策持续发力，更多政策工具有望推出，降准降息仍有空间】 中国人民银行授权全国银行间同业拆借中心6月20日公布，1年期贷款市场报价利率（LPR）为3.55%，5年期以上LPR为4.2%，均较上一期下降10个基点。专家认为，LPR下调将带动银行贷款利率下行，进而激发实体经济融资需求、提振房地产市场信心。为助力稳增长，货币政策有望继续加码，年内仍有降准、降息可能。,"[China Securities Journal Front Page: LPRs Cut by 10 Basis Points as Monetary Policy Continues to Exert Force; More Policy Tools Expected, with Room Remaining for Cuts to the Reserve Requirement Ratio and Interest Rates] The National Interbank Funding Center, authorised by the People's Bank of China, announced on June 20 that the one-year loan prime rate (LPR) was 3.55% and the LPR for terms of more than five years was 4.2%, both down 10 basis points from the previous period. Experts believed that lower LPRs would drive bank lending rates lower, thereby stimulating financing demand in the real economy and bolstering confidence in the property market. To help stabilise growth, monetary policy was expected to be intensified further, with cuts to the reserve requirement ratio and interest rates still possible during the year.",REVIEWED
a8592f785c78484f049ee071bed4df062bf222462c3cbbb7645d08a1b3b350ef,【央行货币政策委员会：支持银行补充资本 共同维护金融市场的稳定发展】央行货币政策委员会召开2023年第二季度例会，会议指出，深化金融供给侧结构性改革，引导大银行服务重心下沉，推动中小银行聚焦主责主业，支持银行补充资本，共同维护金融市场的稳定发展。完善市场化利率形成和传导机制，优化央行政策利率体系，发挥存款利率市场化调整机制重要作用，发挥贷款市场报价利率改革效能和指导作用，推动企业融资和居民信贷成本稳中有降。,"[Central Bank Monetary Policy Committee: Support Banks in Replenishing Capital and Jointly Safeguard the Stable Development of Financial Markets] The central bank's Monetary Policy Committee held its regular meeting for the second quarter of 2023. The meeting called for deepening supply-side structural reform in finance, guiding large banks to shift their service focus downwards, encouraging small and medium-sized banks to focus on their primary responsibilities and core businesses, supporting banks in replenishing capital, and jointly safeguarding the stable development of financial markets. It called for improving the market-oriented mechanisms for forming and transmitting interest rates, optimising the central bank's policy-rate system, giving full play to the important role of the market-oriented adjustment mechanism for deposit rates, giving full play to the effectiveness and guiding role of loan prime rate reform, and promoting steady declines in corporate financing and household credit costs.",REVIEWED
acffdaa8c34b2a7bd8a09880762eaea58d072ba296730cd4dacfb4e475084838,【商务部：打造服务经济高质量发展和粤港澳大湾区的重要金融平台】商务部印发《自贸试验区重点工作清单（2023—2025年）》。在广东自贸试验区重点工作清单中提到，推进与港澳规则衔接、机制对接，深化与港澳在贸易、投资、金融、法律服务和职业资格互认等领域合作，促进内外贸法规制度衔接；推进广州期货交易所、大湾区债券平台、南沙国际金融岛、深港国际金融城等建设，依托现有交易场所开展农产品交易，打造服务经济高质量发展和粤港澳大湾区的重要金融平台；推进“大湾区组合港”“湾区一港通”建设，打造以南沙港、蛇口港为枢纽的一体化通关物流信息平台，提升各港口间物流和通关时效，实现港口群互联互通、协同发展。,"[Ministry of Commerce: Create Important Financial Platforms Serving High-Quality Economic Development and the Guangdong-Hong Kong-Macao Greater Bay Area] The Ministry of Commerce issued the List of Key Tasks for Pilot Free Trade Zones (2023-2025). The list of key tasks for the Guangdong Pilot Free Trade Zone mentioned advancing alignment of rules and linking of mechanisms with Hong Kong and Macao; deepening cooperation with Hong Kong and Macao in areas including trade, investment, finance, legal services, and mutual recognition of professional qualifications; and promoting alignment between domestic- and foreign-trade laws and institutions. It called for advancing construction of the Guangzhou Futures Exchange, the Greater Bay Area bond platform, Nansha International Financial Island, and Shenzhen-Hong Kong International Financial City; conducting agricultural-product trading through existing trading venues; and creating important financial platforms serving high-quality economic development and the Guangdong-Hong Kong-Macao Greater Bay Area. It also called for advancing construction of the 'Greater Bay Area Combined Port' and 'Bay Area One-Port Connect' initiatives; creating an integrated customs-clearance logistics information platform with Nansha Port and Shekou Port as hubs; improving logistics and customs-clearance efficiency among ports; and achieving interconnection and coordinated development of the port cluster.",REVIEWED
af4ff2590c13ddca3c04c6c188e6951ddf2afa0b5413c1704844a1a152410c23,6月15日，中国央行宣布为维护银行体系流动性，开展2370亿元中期借贷便利（MLF）操作和20亿元逆回购操作，其中MLF利率下调10个基点至2.65%。此次降息结束了连续9个月的保持不变。市场分析认为，此次政策性降息释放了稳增长信号，将刺激实体经济融资需求，并加快银行信贷投放节奏。此外，由于近期存款利率下降，预计本月贷款市场报价利率（LPR）可能会首次调整，有望下调5至10个基点，特别是与房贷相关的5年期LPR降幅可能更大。整体来看，政策变化旨在提振市场信心并促进经济平稳发展。,"On June 15, the People's Bank of China announced that, to maintain liquidity in the banking system, it would conduct a RMB 237 billion medium-term lending facility (MLF) operation and a RMB 2 billion reverse-repurchase operation, with the MLF rate lowered by 10 basis points to 2.65%. This rate cut ended nine consecutive months without change. Market analysis indicated that the policy-rate cut sent a signal of stabilising growth, would stimulate financing demand in the real economy, and would accelerate the pace of bank lending. In addition, because deposit rates had recently declined, the loan prime rates (LPRs) were expected to be adjusted for the first time this month and might fall by 5 to 10 basis points. The reduction in the five-year LPR, which is particularly related to mortgages, might be larger. Overall, the policy changes were intended to bolster market confidence and promote stable economic development.",REVIEWED
b0a4df15935fc910a72fc91218738a55f1e164cefdb046629911c2057b6a3b5d,【证监会启动公募基金费率改革，涉及六方面内容】 从监管部门获悉，证监会启动公募基金费率改革工作，主要包括六方面内容，一是坚持以固定费率产品为主；二是推出更多浮动费率产品。前期证监会已受理一批与投资者持有时间挂钩的浮动费率产品。近日，证监会正式接收11只浮动费率产品募集申请，包括与基金规模挂钩、与基金业绩挂钩两类。三是降低主动权益类基金费率水平。四是降低公募基金证券交易佣金费率。相关改革措施涉及修改相关法规，预计将于2023年底前完成。五是规范公募基金销售环节收费。预计于2024年底前完成。六是完善公募基金行业费率披露机制。（证券时报）,"[CSRC Launches Reform of Public-Fund Fee Rates, Covering Six Areas] It was learned from the regulatory authorities that the China Securities Regulatory Commission had launched reform of public-fund fee rates, mainly covering six areas. First, products with fixed fee rates would remain the principal type. Second, more products with floating fee rates would be introduced. The CSRC had previously accepted a group of floating-fee-rate products linked to investors' holding periods. Recently, it formally received fundraising applications for 11 floating-fee-rate products in two categories: those linked to fund size and those linked to fund performance. Third, fee-rate levels for actively managed equity funds would be reduced. Fourth, securities-trading commission rates for public funds would be reduced. The related reform measures involved amendments to relevant regulations and were expected to be completed before the end of 2023. Fifth, charges in the sale of public funds would be standardised. This was expected to be completed before the end of 2024. Sixth, the fee-rate disclosure mechanism for the public-fund industry would be improved. (Securities Times)",REVIEWED
b1efad67ad8998a43f440603e23e7022b1802a4c61ccddd27edca9d08ad8564e,6月13日，中国人民银行将7天期逆回购操作利率下调10个基点至1.9%，同时其他期限的利率也进行了相应下调。这一降息措施被视为逆周期调节的积极信号，可能推动权益市场反弹，并改善市场预期以促进内需增长和实体经济发展。专家认为，此次降息有助于修复居民和企业的资产负债表，助力经济复苏，并为地方债务及金融机构改革提供合理流动性环境。随着托底性政策的出台，预计库存周期将逐步恢复，从低迷阶段转向复苏阶段，特别看好TMT板块和可选消费的估值修复行情。,"On June 13, the People's Bank of China lowered the seven-day reverse-repurchase operation rate by 10 basis points to 1.9%, while rates for other maturities were also reduced accordingly. This rate-cut measure was regarded as a positive signal of countercyclical adjustment that might drive a rebound in the equity market and improve market expectations in order to promote growth in domestic demand and development of the real economy. Experts believed the rate cut would help repair household and corporate balance sheets, support economic recovery, and provide an environment of reasonable liquidity for local-debt and financial-institution reforms. With the introduction of policies providing a floor, the inventory cycle was expected to recover gradually and shift from a depressed phase to a recovery phase. The valuation-recovery opportunities in the TMT sector and discretionary consumption were viewed particularly favourably.",REVIEWED
b466cb0df152d4ae8936ee423a26d93ec1f6a339118872dd8d2630df11a59d82,美联储主席鲍威尔在周三的新闻发布会上表示，几乎所有决策者认为今年应进一步加息。尽管美联储决定维持关键利率不变，打破了14个月内连续10次加息的纪录，但委员会一致致力于将通胀率降至2%。鲍威尔指出，今年降息不合适，并强调经济预计将持续温和增长，同时劳动力市场压力仍然存在。他提到将在7月会议上根据最新数据再做决策，并指出供应链状况正在改善，但服务业通胀的降低迹象仍较早。鲍威尔还表示，美联储对商业房地产的贷款风险保持关注，并承认当前信贷紧缩影响评估仍为时尚早。,"Federal Reserve Chair Powell said at a press conference on Wednesday that almost all policymakers believed interest rates should be raised further this year. Although the Federal Reserve decided to keep its key rate unchanged, breaking a run of ten consecutive increases over 14 months, the committee was unanimously committed to reducing inflation to 2%. Powell said rate cuts would not be appropriate this year and emphasised that the economy was expected to continue growing moderately while labour-market pressures persisted. He said a further decision would be made at the July meeting based on the latest data and noted that supply-chain conditions were improving, although signs of lower services inflation were still at an early stage. Powell also said the Federal Reserve remained attentive to lending risks in commercial property and acknowledged that it was still too early to assess the effects of the current credit tightening.",REVIEWED
ba2b2f31a53d52789d14ad620ada437f0e3b5c1dea6c34c84e056639c9ff972c,据中证报，九个月按兵不动后，中国贷款市场报价利率（LPR）再次调降，各地房贷利率也跟随调整。6月20日，记者获悉，北京、深圳、苏州等地多家银行已迅速下调商业贷款利率。其中，苏州首套房贷款利率已低至4%。郑州的首套房贷款利率在此前降至3.8...,"According to China Securities Journal, after nine months without action, China's loan prime rates (LPRs) were reduced again, and mortgage rates around the country were adjusted accordingly. On June 20, reporters learned that several banks in Beijing, Shenzhen, Suzhou, and other places had rapidly lowered commercial mortgage rates. Among them, the interest rate on first-home mortgages in Suzhou had fallen as low as 4%. The first-home mortgage rate in Zhengzhou had previously fallen to 3.8...",REVIEWED
bb895139b921bd5ce57aba0778e3b2b0744532c7d08b72b5b32997428f252f03,中国人民银行、国家金融监督管理总局：对于房地产企业开发贷款、信托贷款等存量融资，在保证债权安全的前提下，鼓励金融机构与房地产企业基于商业性原则自主协商，积极通过存量贷款展期、调整还款安排等方式予以支持，促进项目完工交付。2024年12月31日前到期的，可以允许超出原规定多展期1年，可不调整贷款分类，报送征信系统的贷款分类与之保持一致。,"People's Bank of China and National Financial Regulatory Administration: For existing financing of property companies, such as property-development loans and trust loans, financial institutions and property companies are encouraged, on the basis of commercial principles and provided creditor claims are kept secure, to negotiate independently and actively provide support through methods including extensions of existing loans and adjustments to repayment arrangements, in order to promote project completion and delivery. For financing maturing before December 31, 2024, an extension of one additional year beyond the period originally prescribed may be permitted without adjusting the loan classification, and the loan classification submitted to the credit-reporting system may remain consistent with it.",REVIEWED
c213a7ca558532c10a02a74992e5348cce044edc4abe7917c301f59634292ef2,【5年期以上LPR下降10个基点 100万元房贷30年减少2.1万元】今日，最新一期贷款市场报价利率（LPR）出炉，五年期LPR下调至4.2%，此前为4.3%。如以商贷额度100万元、贷款30年、等额本息还款方式计算，此次LPR下降10个基点，月供减少58.54元，累积30年月供减少2.1万元。目前，全国统一首套住房商业性个人住房贷款利率下限为4.1%，此次5年期LPR下调10BP后，统一房贷利率下限有望突破4%关口。,"[LPR for Terms of More Than Five Years Falls by 10 Basis Points; Payments on a RMB 1 Million, 30-Year Mortgage Fall by RMB 21,000] The latest loan prime rates (LPRs) were announced today, with the five-year LPR lowered to 4.2% from 4.3%. For a commercial mortgage of RMB 1 million over 30 years with equal principal-and-interest repayments, the 10-basis-point decline in the LPR reduces the monthly payment by RMB 58.54 and cumulative payments over 30 years by RMB 21,000. At present, the nationally unified floor for the interest rate on commercial personal mortgages for first homes is 4.1%. Following this 10-basis-point reduction in the five-year LPR, the unified mortgage-rate floor is expected to fall below the 4% threshold.",REVIEWED
c3e19664990258dfe8633cabb3995a19ffe0f9e0660f4c3033bfb00dc68de8ef,  【李强：中国经济回升向好的态势明显 全年有望实现5%左右的预期增长目标】国务院总理李强27日上午在天津出席2023年夏季达沃斯论坛开幕式并致辞。李强表示，在未来更长时间里，中国将继续为世界经济复苏和增长提供强大动能。中国仍然是世界上最大的发展中国家，我们有14亿多人口，人均经济指标和人民生活水平还不高，发展还不平衡、不充分，但这也是中国发展的潜力和空间所在。我们正在认真贯彻新发展理念，加快构建新发展格局，努力实现高质量发展。我们将在扩大内需潜力、激发市场活力、推动城乡区域协调发展、加快发展方式绿色转型、推动高水平对外开放等方面，推出更多务实有效的举措。这些举措正在发挥效应，从今年来的情况看，中国经济回升向好的态势明显，一季度同比增长4.5%，预计二季度增速将快于一季度，全年有望实现5%左右的预期增长目标。一些国际组织和机构也调高了今年中国经济增长预期，显示了对中国发展前景的信心。我们完全有信心、有能力，在一个较长的周期内，推动中国经济在高质量发展轨道上行稳致远。这将不断扩大市场规模、创造合作机会，为世界经济复苏和增长提供源源不断的动力，同时也为各国投资者提供互利共赢的合作机遇。,"[Li Qiang: The Trend of China's Economic Recovery and Improvement Is Clear, and the Expected Growth Target of About 5% Is Likely to Be Achieved for the Full Year] Premier Li Qiang attended the opening ceremony of the 2023 Summer Davos Forum in Tianjin on the morning of the 27th and delivered a speech. Li said that, over a longer period in the future, China would continue to provide powerful momentum for global economic recovery and growth. China remains the world's largest developing country. We have a population of more than 1.4 billion, while per-capita economic indicators and people's living standards are not yet high, and development remains unbalanced and inadequate; however, therein also lie China's development potential and room for growth. We are earnestly implementing the new development philosophy, accelerating creation of a new development pattern, and working to achieve high-quality development. We will introduce more practical and effective measures in areas including expanding the potential of domestic demand, stimulating market vitality, promoting coordinated urban-rural and regional development, accelerating the green transformation of the development model, and promoting high-standard opening up. These measures are taking effect. Judging from developments so far this year, the trend of China's economic recovery and improvement is clear. The economy grew by 4.5% year on year in the first quarter, growth in the second quarter is expected to be faster than in the first quarter, and the expected growth target of about 5% is likely to be achieved for the full year. Some international organisations and institutions have also raised their forecasts for China's economic growth this year, demonstrating confidence in China's development prospects. We have every confidence and ability to promote the steady and sustained progress of China's economy along the path of high-quality development over a relatively long cycle. This will continuously expand the size of the market, create opportunities for cooperation, and provide an unending source of momentum for global economic recovery and growth, while also providing investors from all countries with opportunities for mutually beneficial and win-win cooperation.",REVIEWED
c5e42a941ea271854ab09f58a7cc0115199c249673997f42c98f6f6a5b0f6cd3,6月20日，贷款市场报价利率（LPR）结束连续9个月不变，1年期和5年期LPR同步下调10个基点。此次下调将促使银行贷款利率进一步下降，激发实体经济的融资需求，并支持住房需求。业内预计未来宏观政策可能会继续加强，财政及准财政工具的使用有望加大。,"On June 20, the loan prime rates (LPRs) ended nine consecutive months without change, with both the one-year and five-year LPRs lowered by 10 basis points. The reductions would prompt bank lending rates to decline further, stimulate financing demand in the real economy, and support housing demand. Industry participants expected that macro policies might continue to be strengthened in the future and that the use of fiscal and quasi-fiscal tools was expected to increase.",REVIEWED
